Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Concentration
5,-1.82,0,1,22,1,4.52
5,-0.972,1,1,22,1,1.04
5,-4.3,1,1,22,1,3.12
5,-5.8,1,1,22,1,5.27
5,-9.91,1,1,22,1,7.1
5,-9.28,1,0,22,1,5.1
5,-4.2,1,0,22,1,3.62
5,-0.622,1,0,22,1,0.82
5,-7.84,1,0,22,1,7.94
5,-1.47,1,1,22,2,0.76
5,-1.7,1,1,22,2,1.1
5,-4.83,1,1,22,2,3.2
5,-5.11,1,1,22,2,5.9
5,-10.8,1,1,22,2,7.39
5,-9.41,1,1,22,2,7.89
5,-7.03,1,0,22,2,5.98
5,-3.53,1,0,22,2,2.62
5,-1.62,1,0,22,2,0.86
5,-1.32,1,1,22,3,0.88
5,-2.78,1,1,22,3,2.12
5,-4.38,1,1,22,3,4.35
5,-6.87,1,1,22,3,6.26
5,-8.16,1,1,22,3,7.44
5,-6.87,1,1,22,3,8.71
5,-7.95,1,1,22,3,8.39
5,-3.23,1,0,22,3,2.71
5,-0.716,1,0,22,3,0.97
5,-0.816,1,1,22,1,0.93
5,-8.29,1,1,22,1,3.18
5,-14.5,1,1,22,1,4.7
5,-14.1,1,1,22,1,6.1
5,-17.3,1,1,22,1,7.89
5,-18.8,1,1,22,1,8.02
5,-13.8,1,0,22,1,6.12
5,-11.2,1,0,22,1,4.68
5,-5.28,1,0,22,3,6.5
6,-3.35,1,0,22,3,4.2
6,-4.77,1,0,22,1,2.93
6,-0.584,1,0,22,1,1.1
6,-0.972,1,1,22,1,1.04
6,-4.3,1,1,22,1,3.12
6,-5.8,1,1,22,1,5.27
6,-9.91,1,1,22,1,7.1
6,-6.91,1,0,22,1,5.1
6,-4.2,1,0,22,1,3.62
6,-0.622,1,0,22,1,0.82
6,-0.616,1,1,22,1,0.6
6,-0.616,1,1,22,1,0.56
6,-1.92,1,1,22,1,1.49
6,-2.12,1,1,22,1,1.63
6,-2.31,1,1,22,1,1.88
6,-4.87,1,1,22,1,3.37
6,-5.96,1,1,22,1,3.75
6,-9.71,1,1,22,1,6.15
6,-10.4,1,1,22,1,6.06
6,-7.29,1,1,22,1,6.47
6,-4.47,1,0,22,1,3.64
6,-1.03,1,0,22,1,0.7
6,-1.32,1,1,10.4,1,0.95
6,-0.534,1,1,10.9,1,0.95
6,-0.509,1,1,11,1,0.95
6,-1.52,1,1,15.3,1,0.95
6,-0.472,1,1,15.4,1,0.95
6,-0.516,1,1,15.5,1,0.95
6,-1.58,1,1,20.3,1,0.95
6,-0.703,1,1,20.3,1,0.95
6,-0.628,1,1,20.5,1,0.95
6,-0.622,1,1,24.9,1,0.95
6,-0.491,1,1,24.9,1,0.95
